file	assestment	status	result	language	context	target	processed	note	
../../TPTP-v7.3.0/Problems/SYN/SYN065-1.p		Unsatisfiable	False	cnf	(big_f(X,f(X))),(big_g(X,g(X))),(~big_f(X,Y)|~big_f(Y,Z)|big_h(X,Z)),(~big_f(X,Y)|~big_g(Y,Z)|big_h(X,Z)),(~big_g(X,Y)|~big_f(Y,Z)|big_h(X,Z)),(~big_g(X,Y)|~big_g(Y,Z)|big_h(X,Z))		[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:type, u17:type, u18:type, u19:type, u20:type, u21:type, u22:type, u23:type, u24:type, u25:type, u26:type, u27:[  u28:type, u29:type ] =>type, u30:type, u31:type, u32:type, u33:type, u34:type, u35:type, u36:type, u37:u34 u35 u36 u36, u38:u32 u33 u36 u36, u39:[  u40:[  u41:(u42:[  u43:u34 u31 u36 ] =>⊥ )× [  u44:[  u45:[  u46:(u47:[  u48:u34 u30 u31 ] =>⊥ )× [  u49:u27 u30 u36 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u50:[  u51:[  u52:(u53:[  u54:u34 u31 u36 ] =>⊥ )× [  u55:[  u56:[  u57:(u58:[  u59:u32 u30 u31 ] =>⊥ )× [  u60:u27 u30 u36 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u61:[  u62:[  u63:(u64:[  u65:u32 u31 u36 ] =>⊥ )× [  u66:[  u67:[  u68:(u69:[  u70:u34 u30 u31 ] =>⊥ )× [  u71:u27 u30 u36 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u72:[  u73:[  u74:(u75:[  u76:u32 u31 u36 ] =>⊥ )× [  u77:[  u78:[  u79:(u80:[  u81:u32 u30 u31 ] =>⊥ )× [  u82:u27 u30 u36 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>[  u83:u27 u36 u26 ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN313-1.001.002.p			False					Parser Error"TokenPeriod"		
../../TPTP-v7.3.0/Problems/SYN/SYN073-1.p		Unsatisfiable	False	cnf			[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:[  u10:type, u11:type ] =>type ] =>(u12:[  u13:(u14:[  u15:u7 u8 u9 ] =>⊥ )× [  u16:u7 u6 u8 ] =>⊥ ] =>⊥ )× [  u17:u12 u8 u9 u9 ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN729-1.p		Unsatisfiable	False	cnf			[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:[  u17:type ] =>type, u18:[  u19:type, u20:type ] =>type, u21:[  u22:type ] =>type, u23:[  u24:type ] =>type, u25:[  u26:type ] =>type ] =>(u27:(u28:(u29:(u30:(u31:[  u32:(u33:[  u34:u16 u18 u21 u23 u25 u25 ] =>⊥ )× [  u35:[  u36:u15 u25 ] =>⊥ ] =>⊥ ] =>⊥ )× [  u37:(u38:[  u39:u18 u31 u16 ] =>⊥ )× [  u40:[  u41:u18 u16 ] =>⊥ ] =>⊥ ] =>⊥ )× [  u42:(u43:[  u44:u18 u23 u16 ] =>⊥ )× [  u45:[  u46:u18 u16 ] =>⊥ ] =>⊥ ] =>⊥ )× [  u47:(u48:[  u49:u18 u25 u16 ] =>⊥ )× [  u50:[  u51:u18 u16 ] =>⊥ ] =>⊥ ] =>⊥ )× u18 u16 )× [  u52:[  u53:(u54:[  u55:u18 u16 ] =>⊥ )× [  u56:[  u57:u21 u16 u15 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN052+1.p		Theorem	False	fof		(![X]:(p<=>big_f(X))=>(p<=>![X1]:big_f(X1)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:[  u11:type ] =>type ] =>[  u12:type, u13:(u14:[  u15:u10 ] =>u9 u12 )× [  u16:u9 u12 ] =>u10 ] =>(u17:[  u18:u10, u19:type ] =>u9 u19 )× [  u20:[  u21:type ] =>u9 u21 ] =>u10			
../../TPTP-v7.3.0/Problems/SYN/SYN046+1.p		Theorem	False	fof		((p=>q)<=>(~p|q))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type ] =>(u8:[  u9:[  u10:u7 ] =>u6, u11:[  u12:(u13:[  u14:u7 ] =>⊥ )× [  u15:u6 ] =>⊥ ] =>⊥ ] =>⊥ )× [  u16:[  u17:[  u18:(u19:[  u20:u7 ] =>⊥ )× [  u21:u6 ] =>⊥ ] =>⊥ ] =>⊥, u22:u7 ] =>u6			
../../TPTP-v7.3.0/Problems/SYN/SYN305-1.p		Satisfiable	False	cnf			[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:[  u9:type ] =>type, u10:[  u11:type ] =>type ] =>(u12:(u13:[  u14:u7 u8 u10 ] =>u10 )× [  u15:u10 ] =>u7 u8 u10 )× (u16:[  u17:u10 u7 u8 ] =>u8 )× [  u18:u8 ] =>u10 u7 u8	error in process(g1(X)!=g2(X))		
../../TPTP-v7.3.0/Problems/SYN/SYN091-1.003.p		Satisfiable	False	cnf	(p_1_2|~p_2_2|~p_1_1),(p_1_2|~q_2_2|~q_1_1),(p_1_3|~p_2_3|~p_1_2),(p_1_3|~q_2_3|~q_1_2),(p_2_3|~p_3_3|~p_2_2),(p_2_3|~q_3_3|~q_2_2),(q_1_2|~p_2_2|~q_1_1),(q_1_2|~q_2_2|~p_1_1),(q_1_3|~p_2_3|~q_1_2),(q_1_3|~q_2_3|~p_1_2),(q_2_3|~p_3_3|~q_2_2),(q_2_3|~q_3_3|~p_2_2),(p_1_1|~p_1_2),(q_1_1|~q_1_2),(p_2_2|~p_1_2),(p_3_3|~p_2_3),(q_2_2|~q_1_2),(q_3_3|~q_2_3),(sym_p_1_3),(~sym_p_1_2|sym_p_2_2|sym_p_1_1),(~sym_p_1_2|sym_q_2_2|sym_q_1_1),(~sym_p_1_3|sym_p_2_3|sym_p_1_2),(~sym_p_1_3|sym_q_2_3|sym_q_1_2),(~sym_p_2_3|sym_p_3_3|sym_p_2_2),(~sym_p_2_3|sym_q_3_3|sym_q_2_2),(~sym_q_1_2|sym_p_2_2|sym_q_1_1),(~sym_q_1_2|sym_q_2_2|sym_p_1_1),(~sym_q_1_3|sym_p_2_3|sym_q_1_2),(~sym_q_1_3|sym_q_2_3|sym_p_1_2),(~sym_q_2_3|sym_p_3_3|sym_q_2_2),(~sym_q_2_3|sym_q_3_3|sym_p_2_2),(~sym_p_1_1|sym_p_1_2),(~sym_q_1_1|sym_q_1_2),(~sym_p_2_2|sym_p_1_2),(~sym_p_3_3|sym_p_2_3),(~sym_q_2_2|sym_q_1_2),(~sym_q_3_3|sym_q_2_3)					
../../TPTP-v7.3.0/Problems/SYN/SYN339-1.p		Unsatisfiable	False	cnf			[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:[  u9:type, u10:type, u11:type ] =>type, u12:[  u13:type ] =>type ] =>(u14:u6 u7 u8 u12 u12 )× [  u15:u12 u7 u7 u14 u8 ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN324+1.p		CounterSatisfiable	False	fof		(?[X]:![Y]:((big_f(X,Y)<=>big_f(X,X))=>(big_f(X,Y)<=>big_f(Y,Y))))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:[  u10:type, u11:type ] =>type ] =>(u12:type )× [  u13:type, u14:(u15:[  u16:u9 u13 u12 ] =>u9 u12 u12 )× [  u17:u9 u12 u12 ] =>u9 u13 u12 ] =>(u18:[  u19:u9 u13 u12 ] =>u9 u13 u13 )× [  u20:u9 u13 u13 ] =>u9 u13 u12			
../../TPTP-v7.3.0/Problems/SYN/SYN846-1.p			False					timeout		
../../TPTP-v7.3.0/Problems/SYN/SYN318+1.p		Theorem	False	fof		(?[Y]:(![X]:(big_f(X)=>(big_f(Y)=>big_g(X)))=>(p=>![X]:(big_f(X)=>big_g(Y)))))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:[  u15:type ] =>type ] =>(u16:type )× [  u17:type, u18:[  u19:u14 u17, u20:u14 u16 ] =>u13 u17, u21:u12, u22:type, u23:u14 u22 ] =>u13 u16			
../../TPTP-v7.3.0/Problems/SYN/SYN852-1.p			False					timeout		
../../TPTP-v7.3.0/Problems/SYN/SYN495+1.p		CounterSatisfiable	False	fof		(~((~hskp0|(ndr1_0&c3_1(a61)&c1_1(a61)&~c2_1(a61)))&(~hskp1|(ndr1_0&c0_1(a66)&c1_1(a66)&~c3_1(a66)))&(~hskp2|(ndr1_0&~c0_1(a69)&c3_1(a69)&~c2_1(a69)))&(~hskp3|(ndr1_0&c0_1(a71)&c3_1(a71)&~c1_1(a71)))&(~hskp4|(ndr1_0&c1_1(a73)&c0_1(a73)&~c2_1(a73)))&(~hskp5|(ndr1_0&~c0_1(a75)&c2_1(a75)&~c1_1(a75)))&(~hskp6|(ndr1_0&c0_1(a76)&c1_1(a76)&~c2_1(a76)))&(~hskp7|(ndr1_0&~c2_1(a77)&c3_1(a77)&~c0_1(a77)))&(~hskp8|(ndr1_0&~c1_1(a62)&c3_1(a62)&c0_1(a62)))&(~hskp9|(ndr1_0&c2_1(a63)&~c1_1(a63)&c3_1(a63)))&(~hskp10|(ndr1_0&~c3_1(a64)&~c2_1(a64)&c0_1(a64)))&(~hskp11|(ndr1_0&~c1_1(a65)&~c0_1(a65)&c2_1(a65)))&(~hskp12|(ndr1_0&~c3_1(a67)&~c2_1(a67)&c1_1(a67)))&(~hskp13|(ndr1_0&~c1_1(a68)&c2_1(a68)&c0_1(a68)))&(~hskp14|(ndr1_0&~c0_1(a70)&c3_1(a70)&c1_1(a70)))&(~hskp15|(ndr1_0&c1_1(a72)&c3_1(a72)&c0_1(a72)))&(~hskp16|(ndr1_0&~c1_1(a74)&c2_1(a74)&c3_1(a74)))&(hskp0|![U]:(ndr1_0=>(c2_1(U)|c1_1(U)|c3_1(U)))|hskp8)&(hskp9|![V]:(ndr1_0=>(c3_1(V)|~c0_1(V)|~c1_1(V)))|hskp10)&(hskp11|hskp1|hskp12)&(hskp13|hskp2|hskp14)&(hskp3|![W]:(ndr1_0=>(c0_1(W)|~c1_1(W)|~c3_1(W)))|hskp15)&(hskp4|![X]:(ndr1_0=>(c1_1(X)|c0_1(X)|~c3_1(X)))|![Y]:(ndr1_0=>(c1_1(Y)|~c0_1(Y)|~c2_1(Y))))&(hskp16|hskp5|hskp6)&(hskp7|![Z]:(ndr1_0=>(c0_1(Z)|~c3_1(Z)|c1_1(Z)))|hskp12)))				
../../TPTP-v7.3.0/Problems/SYN/SYN494+1.p		CounterSatisfiable	False	fof		(~((~hskp0|(ndr1_0&c3_1(a49)&c2_1(a49)&~c1_1(a49)))&(~hskp1|(ndr1_0&~c3_1(a53)&c1_1(a53)&~c0_1(a53)))&(~hskp2|(ndr1_0&c1_1(a58)&c3_1(a58)&~c0_1(a58)))&(~hskp3|(ndr1_0&c1_1(a50)&~c2_1(a50)&c0_1(a50)))&(~hskp4|(ndr1_0&c0_1(a51)&~c2_1(a51)&c1_1(a51)))&(~hskp5|(ndr1_0&~c3_1(a52)&c2_1(a52)&c1_1(a52)))&(~hskp6|(ndr1_0&~c3_1(a54)&~c2_1(a54)&c1_1(a54)))&(~hskp7|(ndr1_0&~c1_1(a55)&c3_1(a55)&c2_1(a55)))&(~hskp8|(ndr1_0&c3_1(a56)&~c0_1(a56)&c2_1(a56)))&(~hskp9|(ndr1_0&~c2_1(a57)&~c1_1(a57)&c3_1(a57)))&(~hskp10|(ndr1_0&c2_1(a59)&~c1_1(a59)&c3_1(a59)))&(~hskp11|(ndr1_0&c2_1(a60)&c0_1(a60)&c3_1(a60)))&(![U]:(ndr1_0=>(~c2_1(U)|c3_1(U)|~c1_1(U)))|![V]:(ndr1_0=>(c3_1(V)|c0_1(V)|~c1_1(V)))|hskp0)&(hskp3|![W]:(ndr1_0=>(c3_1(W)|~c2_1(W)|c1_1(W)))|![X]:(ndr1_0=>(c2_1(X)|~c1_1(X)|~c3_1(X))))&(![Y]:(ndr1_0=>(~c3_1(Y)|c0_1(Y)|~c2_1(Y)))|![Z]:(ndr1_0=>(c0_1(Z)|c1_1(Z)|c2_1(Z)))|hskp4)&(hskp5|hskp1|![X1]:(ndr1_0=>(c3_1(X1)|~c2_1(X1)|c0_1(X1))))&(![X2]:(ndr1_0=>(c3_1(X2)|c2_1(X2)|c0_1(X2)))|![X3]:(ndr1_0=>(c0_1(X3)|~c1_1(X3)|c2_1(X3)))|![X4]:(ndr1_0=>(~c0_1(X4)|~c3_1(X4)|~c2_1(X4))))&(hskp6|hskp7|![X5]:(ndr1_0=>(~c3_1(X5)|c0_1(X5)|~c1_1(X5))))&(hskp8|hskp9|hskp2)&(hskp10|![X6]:(ndr1_0=>(~c1_1(X6)|c2_1(X6)|c0_1(X6)))|hskp11)))				
../../TPTP-v7.3.0/Problems/SYN/SYN853-1.p			False					timeout		
../../TPTP-v7.3.0/Problems/SYN/SYN095-1.002.p		Unsatisfiable	False	cnf	(p_1_2(X)|~p_2_2(X)|~p_1_1(X)),(p_1_2(X)|~q_2_2(X)|~q_1_1(X)),(q_1_2(X)|~p_2_2(X)|~q_1_1(X)),(q_1_2(X)|~q_2_2(X)|~p_1_1(X)),(p_1_1(X)|~p_1_2(X)),(q_1_1(X)|~q_1_2(X)),(p_2_2(X)|~p_1_2(X)),(q_2_2(X)|~q_1_2(X)),(p_1_1(a)),(q_1_1(a)),(p_2_2(a)),(q_2_2(a))		[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:type, u17:type, u18:type, u19:type, u20:type, u21:type, u22:type, u23:type, u24:type, u25:type, u26:type, u27:type, u28:type, u29:type, u30:type, u31:type, u32:type, u33:type, u34:type, u35:type, u36:type, u37:type, u38:type, u39:type, u40:type, u41:type, u42:[  u43:type ] =>type, u44:[  u45:(u46:[  u47:u42 u41 ] =>⊥ )× [  u48:[  u49:[  u50:(u51:[  u52:u40 u41 ] =>⊥ )× [  u53:[  u54:u39 u41 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u55:[  u56:(u57:[  u58:u42 u41 ] =>⊥ )× [  u59:[  u60:[  u61:(u62:[  u63:u38 u41 ] =>⊥ )× [  u64:[  u65:u37 u41 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u66:[  u67:(u68:[  u69:u36 u41 ] =>⊥ )× [  u70:[  u71:[  u72:(u73:[  u74:u40 u41 ] =>⊥ )× [  u75:[  u76:u37 u41 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u77:[  u78:(u79:[  u80:u36 u41 ] =>⊥ )× [  u81:[  u82:[  u83:(u84:[  u85:u38 u41 ] =>⊥ )× [  u86:[  u87:u39 u41 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u88:[  u89:(u90:[  u91:u39 u41 ] =>⊥ )× [  u92:[  u93:u42 u41 ] =>⊥ ] =>⊥ ] =>⊥, u94:[  u95:(u96:[  u97:u37 u41 ] =>⊥ )× [  u98:[  u99:u36 u41 ] =>⊥ ] =>⊥ ] =>⊥, u100:[  u101:(u102:[  u103:u40 u41 ] =>⊥ )× [  u104:[  u105:u42 u41 ] =>⊥ ] =>⊥ ] =>⊥, u106:[  u107:(u108:[  u109:u38 u41 ] =>⊥ )× [  u110:[  u111:u36 u41 ] =>⊥ ] =>⊥ ] =>⊥, u112:u39 u35, u113:u37 u35, u114:u40 u35, u115:u38 u35 ] =>[  u116:u114 u115 ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN319+1.p		Theorem	False	fof		(?[X,Y]:![Z1,Z2]:(((big_f(Y)=>big_g(Z1))=>(big_g(X)&~big_f(Z1)))=>(((big_f(X)|big_g(X))=>big_h(X))=>(big_h(Z2)&(big_h(Y)=>((big_f(Z2)|big_g(Z2))=>big_h(Z2)))))))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:type, u17:type, u18:type, u19:type, u20:[  u21:type ] =>type, u22:[  u23:type ] =>type ] =>(u24:type )× (u25:type )× [  u26:type, u27:type, u28:[  u29:[  u30:u22 u25 ] =>u20 u26 ] =>(u31:u20 u24 )× [  u32:u22 u26 ] =>⊥, u33:[  u34:[  u35:(u36:[  u37:u22 u24 ] =>⊥ )× [  u38:u20 u24 ] =>⊥ ] =>⊥ ] =>u19 u24 ] =>(u39:u19 u27 )× [  u40:u19 u25, u41:[  u42:(u43:[  u44:u22 u27 ] =>⊥ )× [  u45:u20 u27 ] =>⊥ ] =>⊥ ] =>u19 u27			
../../TPTP-v7.3.0/Problems/SYN/SYN847-1.p			False					timeout		
../../TPTP-v7.3.0/Problems/SYN/SYN325+1.p		Theorem	False	fof		(?[X]:![Y]:(((big_f(X,X)=>big_f(Y,Y))=>(big_f(X,Y)&big_g(X)))=>big_g(Y)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:[  u12:type ] =>type ] =>(u13:type )× [  u14:type, u15:[  u16:[  u17:u11 u13 u13 ] =>u11 u14 u14 ] =>(u18:u11 u14 u13 )× u10 u13 ] =>u10 u14			
../../TPTP-v7.3.0/Problems/SYN/SYN338-1.p		Unsatisfiable	False	cnf			[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:[  u10:type, u11:type ] =>type, u12:[  u13:type ] =>type ] =>(u14:(u15:u8 u9 u12 u12 )× u12 u8 u9 )× [  u16:u12 u14 u9 u14 u9 ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN084+1.p		Theorem	False	fof		(![X]:((big_p(a)&(big_p(X)=>big_p(f(X))))=>big_p(f(f(X))))<=>![X1]:((~big_p(a)|big_p(X1)|big_p(f(f(X1))))&(~big_p(a)|~big_p(f(X1))|big_p(f(f(X1))))))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:[  u16:type ] =>type ] =>[  u17:type ] =>(u18:[  u19:[  u20:(u21:u14 u15 )× [  u22:u14 u17 ] =>u14 u13 u17 ] =>u14 u13 u13 u17, u23:type ] =>(u24:[  u25:[  u26:(u27:[  u28:u14 u15 ] =>⊥ )× [  u29:[  u30:(u31:[  u32:u14 u23 ] =>⊥ )× [  u33:u14 u13 u13 u23 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ )× [  u34:[  u35:(u36:[  u37:u14 u15 ] =>⊥ )× [  u38:[  u39:[  u40:(u41:[  u42:u14 u13 u23 ] =>⊥ )× [  u43:u14 u13 u13 u23 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ )× [  u44:[  u45:type ] =>(u46:[  u47:[  u48:(u49:[  u50:u14 u15 ] =>⊥ )× [  u51:[  u52:(u53:[  u54:u14 u45 ] =>⊥ )× [  u55:u14 u13 u13 u45 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ )× [  u56:[  u57:(u58:[  u59:u14 u15 ] =>⊥ )× [  u60:[  u61:[  u62:(u63:[  u64:u14 u13 u45 ] =>⊥ )× [  u65:u14 u13 u13 u45 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u66:(u67:u14 u15 )× [  u68:u14 u17 ] =>u14 u13 u17 ] =>u14 u13 u13 u17			
../../TPTP-v7.3.0/Problems/SYN/SYN721+1.p		Theorem	False	fof		((r(a,b)&![X]:(?[Y]:r(X,Y)=>q(X,X))&![U,V]:(q(U,V)=>![Z]:r(Z,V)))=>?[W]:(r(b,W)&q(W,a)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:type, u17:[  u18:type, u19:type ] =>type ] =>[  u20:(u21:u15 u16 u17 )× [  u22:type ] =>(u23:(u24:type )× [  u25:u15 u24 u22 ] =>u14 u22 u22 )× [  u26:type, u27:type, u28:u14 u27 u26, u29:type ] =>u15 u27 u29 ] =>(u30:type )× (u31:u15 u30 u16 )× u14 u17 u30			
../../TPTP-v7.3.0/Problems/SYN/SYN047+1.p		Theorem	False	fof		(((p&(q=>r))=>s)<=>((~p|q|s)&(~p|~r|s)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type ] =>(u16:[  u17:[  u18:(u19:u15 )× [  u20:u14 ] =>u13 ] =>u12 ] =>(u21:[  u22:[  u23:(u24:[  u25:u15 ] =>⊥ )× [  u26:[  u27:(u28:[  u29:u14 ] =>⊥ )× [  u30:u12 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ )× [  u31:[  u32:(u33:[  u34:u15 ] =>⊥ )× [  u35:[  u36:[  u37:(u38:[  u39:u13 ] =>⊥ )× [  u40:u12 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ )× [  u41:(u42:[  u43:[  u44:(u45:[  u46:u15 ] =>⊥ )× [  u47:[  u48:(u49:[  u50:u14 ] =>⊥ )× [  u51:u12 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ )× [  u52:[  u53:(u54:[  u55:u15 ] =>⊥ )× [  u56:[  u57:[  u58:(u59:[  u60:u13 ] =>⊥ )× [  u61:u12 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u62:(u63:u15 )× [  u64:u14 ] =>u13 ] =>u12			
../../TPTP-v7.3.0/Problems/SYN/SYN053+1.p		Theorem	False	fof		(![X]:(p|big_f(X))<=>(p|![X1]:big_f(X1)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:[  u11:type ] =>type ] =>[  u12:type ] =>(u13:[  u14:[  u15:(u16:[  u17:u10 ] =>⊥ )× [  u18:u9 u12 ] =>⊥ ] =>⊥, u19:(u20:[  u21:u10 ] =>⊥ )× [  u22:[  u23:type ] =>u9 u23 ] =>⊥ ] =>⊥ )× [  u24:[  u25:(u26:[  u27:u10 ] =>⊥ )× [  u28:[  u29:type ] =>u9 u29 ] =>⊥ ] =>⊥, u30:(u31:[  u32:u10 ] =>⊥ )× [  u33:u9 u12 ] =>⊥ ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN728-1.p		Unsatisfiable	False	cnf			[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:type, u17:[  u18:type ] =>type, u19:[  u20:type ] =>type, u21:[  u22:type ] =>type, u23:[  u24:type, u25:type ] =>type, u26:[  u27:type ] =>type, u28:[  u29:type, u30:type ] =>type ] =>(u31:(u32:(u33:(u34:[  u35:(u36:[  u37:u26 u28 u28 ] =>⊥ )× [  u38:[  u39:u26 u21 u23 ] =>⊥ ] =>⊥ ] =>⊥ )× [  u40:(u41:[  u42:u26 u28 ] =>⊥ )× [  u43:u34 u23 u28 u28 ] =>⊥ ] =>⊥ )× [  u44:(u45:[  u46:u19 u21 u26 u23 u23 ] =>⊥ )× [  u47:u33 u26 u23 u23 ] =>⊥ ] =>⊥ )× [  u48:[  u49:(u50:[  u51:u28 u17 u19 ] =>⊥ )× [  u52:[  u53:u21 u19 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ )× [  u54:[  u55:(u56:[  u57:u31 u17 u17 ] =>⊥ )× [  u58:[  u59:u31 u16 u19 u17 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN066-1.p		Unsatisfiable	False	cnf	(~big_p(Y,X)|big_p(f(X,Y),g(X))),(big_p(f(X,Y),X)),(~big_p(f(X,Y),g(X))|big_q(h(X,Y),g(X))),(big_p(X,Y)|big_q(i(X,Y),X)),(~big_q(X,Y)|big_r(Z,Z))		[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:type, u17:[  u18:type, u19:type ] =>type, u20:type, u21:type, u22:type, u23:type, u24:type, u25:type, u26:type, u27:type, u28:type, u29:[  u30:[  u31:(u32:[  u33:u26 u27 u28 ] =>⊥ )× [  u34:u26 u24 u27 u25 u28 u27 ] =>⊥ ] =>⊥ ] =>⊥, u35:u26 u27 u25 u28 u27, u36:[  u37:[  u38:(u39:[  u40:u26 u24 u27 u25 u28 u27 ] =>⊥ )× [  u41:u22 u24 u27 u23 u28 u27 ] =>⊥ ] =>⊥ ] =>⊥, u42:[  u43:(u44:[  u45:u26 u28 u27 ] =>⊥ )× [  u46:u22 u27 u21 u28 u27 ] =>⊥ ] =>⊥, u47:[  u48:[  u49:(u50:[  u51:u22 u28 u27 ] =>⊥ )× [  u52:u17 u20 u20 ] =>⊥ ] =>⊥ ] =>⊥ ] =>[  u53:u17 u20 u16 ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN072-1.p		Unsatisfiable	False	cnf	(X=c|X=d),(big_p(a)),(big_p(b))		[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:[  u7:type ] =>type, u8:type, u9:type, u10:type, u11:type, u12:(u13:[  u14:u11, u15:(u16:[  u17:u10 ] =>⊥ )× [  u18:(u19:[  u20:u11 ] =>u9 )× [  u21:u9 ] =>u11 ] =>⊥ ] =>⊥ )× [  u22:[  u23:(u24:[  u25:u10 ] =>⊥ )× [  u26:(u27:[  u28:u11 ] =>u9 )× [  u29:u9 ] =>u11 ] =>⊥ ] =>⊥ ] =>u11, u30:u6 u8, u31:u6 u5 ] =>[  u32:u6 u4 ] =>⊥	error in process(a!=b)		
